Transaction_ID,Transaction_Date,Region,Country,Business_Unit,Product_Category,Product_Name,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Discount_Percentage,Customer_Rating,Quarter,Year
TX-2024-00133,2026-01-01,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,8,995.32,7564.43,5733.04,1831.39,0.2421,5.0,5.0,Q1,2026
TX-2024-00134,2025-07-31,Europe,Italy,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Direct Sales,2,3470.42,6940.84,4719.78,2221.06,0.32,0.0,4.3,Q3,2025
TX-2024-00135,2026-03-04,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Online Partner,2,14712.88,26483.18,19126.74,7356.44,0.2778,10.0,5.0,Q1,2026
TX-2024-00136,2024-11-13,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Online Partner,5,341.5,1622.12,512.25,1109.87,0.6842,5.0,4.8,Q4,2024
TX-2024-00137,2024-09-17,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Direct Sales,12,869.57,10434.84,4173.96,6260.88,0.6,0.0,4.2,Q3,2024
TX-2024-00138,2025-08-27,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,4,3543.42,14173.68,9638.12,4535.56,0.32,0.0,4.4,Q3,2025
TX-2024-00139,2025-05-11,Asia-Pacific,Singapore,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Distributor,21,591.71,12425.91,4349.1,8076.81,0.65,0.0,4.9,Q2,2025
TX-2024-00140,2024-01-20,North America,United States,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Online Partner,5,9.76,46.36,9.75,36.61,0.7897,5.0,4.3,Q1,2024
TX-2024-00141,2024-09-07,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Distributor,4,3503.28,14013.12,9528.92,4484.2,0.32,0.0,3.5,Q3,2024
TX-2024-00142,2026-05-01,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Online Partner,24,832.78,19986.72,7994.64,11992.08,0.6,0.0,4.1,Q2,2026
TX-2024-00143,2025-05-09,North America,Canada,Enterprise Solutions,Analytics Tools,InsightEngine Pro,SMB,Distributor,19,344.63,5893.17,1964.41,3928.76,0.6667,10.0,4.2,Q2,2025
TX-2024-00144,2026-05-30,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Distributor,3,3533.37,10600.11,7208.07,3392.04,0.32,0.0,4.6,Q2,2026
TX-2024-00145,2025-12-04,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Distributor,1064,2.47,2628.08,1319.36,1308.72,0.498,0.0,4.3,Q4,2025
TX-2024-00146,2024-04-11,North America,Canada,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Distributor,17638,0.05,793.71,352.76,440.95,0.5556,10.0,4.1,Q2,2024
TX-2024-00147,2025-10-16,Europe,Germany,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Online Partner,2,344.49,688.98,206.7,482.28,0.7,0.0,4.4,Q4,2025
TX-2024-00148,2024-09-23,Europe,Germany,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,22,1020.78,21334.3,16169.12,5165.18,0.2421,5.0,4.1,Q3,2024
TX-2024-00149,2024-10-19,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Online Partner,697,2.53,1675.24,878.22,797.02,0.4758,5.0,3.9,Q4,2024
TX-2024-00150,2025-09-10,North America,United States,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Distributor,20,193.75,3487.5,3100.0,387.5,0.1111,10.0,3.2,Q3,2025
TX-2024-00151,2025-01-07,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Government,Online Partner,2,3523.17,6694.02,4791.52,1902.5,0.2842,5.0,4.1,Q1,2025
TX-2024-00152,2025-10-05,Asia-Pacific,India,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Online Partner,14,588.65,8241.1,2884.42,5356.68,0.65,0.0,3.8,Q4,2025
TX-2024-00153,2026-04-01,Europe,Italy,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,23,1222.98,25315.69,8438.47,16877.22,0.6667,10.0,4.4,Q2,2026
TX-2024-00154,2025-06-04,Europe,Italy,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Distributor,17,10.03,170.51,34.17,136.34,0.7996,0.0,4.8,Q2,2025
TX-2024-00155,2024-06-15,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,6,979.1,5580.87,4229.7,1351.17,0.2421,5.0,4.9,Q2,2024
TX-2024-00156,2025-09-22,Europe,Germany,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,4,3528.97,14115.88,9598.8,4517.08,0.32,0.0,4.8,Q3,2025
TX-2024-00157,2025-10-19,Europe,Germany,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Online Partner,15,1171.5,16693.88,5271.75,11422.13,0.6842,5.0,3.9,Q4,2025
TX-2024-00158,2024-06-15,Asia-Pacific,Singapore,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Distributor,9,595.21,5356.89,1874.88,3482.01,0.65,0.0,4.6,Q2,2024
TX-2024-00159,2025-05-31,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Distributor,23,195.79,4503.17,3602.49,900.68,0.2,0.0,3.1,Q2,2025
TX-2024-00160,2024-05-09,Latin America,Mexico,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Distributor,4,3407.63,12948.99,9268.76,3680.23,0.2842,5.0,4.7,Q2,2024
TX-2024-00161,2024-11-06,Europe,Germany,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Distributor,23,1211.87,26479.36,8361.88,18117.48,0.6842,5.0,4.1,Q4,2024
TX-2024-00162,2024-08-24,North America,United States,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Distributor,13,9.85,121.65,25.61,96.04,0.7895,5.0,4.8,Q3,2024
TX-2024-00163,2026-03-10,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,5,1185.83,5929.15,1778.75,4150.4,0.7,0.0,4.2,Q1,2026
TX-2024-00164,2024-12-06,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Direct Sales,33,359.29,10670.91,3557.07,7113.84,0.6667,10.0,4.5,Q4,2024
TX-2024-00165,2024-11-11,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Direct Sales,19,991.84,16960.46,13568.28,3392.18,0.2,10.0,5.0,Q4,2024
TX-2024-00166,2024-05-13,North America,United States,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,2,14688.41,29376.82,19094.94,10281.88,0.35,0.0,5.0,Q2,2024
TX-2024-00167,2026-03-03,Europe,United Kingdom,Consumer Hardware,Workstations,ROCm Dev Station,Government,Online Partner,2,3569.16,7138.32,4854.06,2284.26,0.32,0.0,4.5,Q1,2026
TX-2024-00168,2024-01-25,Asia-Pacific,India,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,4,828.58,2817.17,1325.72,1491.45,0.5294,15.0,4.6,Q1,2024
TX-2024-00169,2025-06-15,Europe,Italy,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Government,Direct Sales,3,1210.81,3632.43,1089.72,2542.71,0.7,0.0,4.6,Q2,2025
TX-2024-00170,2025-04-11,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Distributor,16,1234.82,19757.12,5927.2,13829.92,0.7,0.0,4.4,Q2,2025
TX-2024-00171,2024-09-19,Asia-Pacific,Singapore,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Online Partner,6,352.42,2114.52,634.38,1480.14,0.7,0.0,4.1,Q3,2024
TX-2024-00172,2024-05-03,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,4,991.07,3964.28,2854.28,1110.0,0.28,0.0,5.0,Q2,2024
TX-2024-00173,2025-05-24,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Direct Sales,11,606.52,6671.72,2335.08,4336.64,0.65,0.0,4.4,Q2,2025
TX-2024-00174,2024-01-13,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,4,1190.74,4762.96,1428.88,3334.08,0.7,0.0,3.8,Q1,2024
TX-2024-00175,2025-09-20,Europe,Italy,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Direct Sales,4,197.52,790.08,632.08,158.0,0.2,0.0,3.2,Q3,2025
TX-2024-00176,2024-01-21,Latin America,Brazil,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Government,Online Partner,2,356.49,712.98,213.9,499.08,0.7,0.0,4.4,Q1,2024
TX-2024-00177,2024-08-19,Europe,France,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Direct Sales,1,15102.54,15102.54,9816.65,5285.89,0.35,0.0,5.0,Q3,2024
TX-2024-00178,2025-04-11,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Online Partner,24,1215.58,29173.92,8752.08,20421.84,0.7,0.0,4.2,Q2,2025
TX-2024-00179,2024-12-31,Latin America,Mexico,Enterprise Solutions,Security Systems,Network Shield Pro,SMB,Online Partner,17,596.84,9638.97,3551.13,6087.84,0.6316,5.0,4.6,Q4,2024
TX-2024-00180,2025-06-03,North America,Canada,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,4376,0.05,218.8,87.52,131.28,0.6,0.0,4.7,Q2,2025
TX-2024-00181,2024-06-17,Latin America,Brazil,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Distributor,851,2.5,2127.5,1063.75,1063.75,0.5,0.0,4.8,Q2,2024
TX-2024-00182,2024-06-08,Asia-Pacific,Singapore,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,18,1230.82,22154.76,6646.5,15508.26,0.7,0.0,3.8,Q2,2024
TX-2024-00183,2025-09-17,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Online Partner,18,200.74,3613.32,2890.62,722.7,0.2,0.0,2.4,Q3,2025
TX-2024-00184,2025-09-22,Asia-Pacific,Singapore,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Direct Sales,860,2.57,2099.69,1100.8,998.89,0.4757,5.0,5.0,Q3,2025
TX-2024-00185,2024-12-10,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Direct Sales,29,202.79,5880.91,4704.67,1176.24,0.2,0.0,2.9,Q4,2024
TX-2024-00186,2024-03-28,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,23,1002.9,21913.36,16608.07,5305.29,0.2421,5.0,5.0,Q1,2024
TX-2024-00187,2024-04-20,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Direct Sales,2,196.35,392.7,314.16,78.54,0.2,0.0,3.5,Q2,2024
TX-2024-00188,2026-05-15,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Distributor,2,3469.63,6592.3,4718.7,1873.6,0.2842,5.0,3.9,Q2,2026
TX-2024-00189,2026-01-24,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Distributor,1,15129.03,14372.58,9833.87,4538.71,0.3158,5.0,4.5,Q1,2026
TX-2024-00190,2024-06-02,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,15,1189.6,15167.4,5353.2,9814.2,0.6471,15.0,4.3,Q2,2024
TX-2024-00191,2025-06-09,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,3,1004.96,2864.14,2170.71,693.43,0.2421,5.0,5.0,Q2,2025
TX-2024-00192,2026-03-27,Europe,France,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,1197,2.46,2502.93,1472.31,1030.62,0.4118,15.0,4.2,Q1,2026
TX-2024-00193,2024-04-22,Europe,Germany,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,1170,2.54,2971.8,1485.9,1485.9,0.5,0.0,4.5,Q2,2024
TX-2024-00194,2024-07-16,Europe,Italy,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Online Partner,12,10.14,103.43,24.36,79.07,0.7645,15.0,4.6,Q3,2024
TX-2024-00195,2026-02-09,North America,United States,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Online Partner,12,202.37,2428.44,1942.8,485.64,0.2,0.0,3.2,Q1,2026
TX-2024-00196,2025-08-03,Asia-Pacific,Japan,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Direct Sales,5,9.78,48.9,9.8,39.1,0.7996,0.0,3.4,Q3,2025
TX-2024-00197,2024-11-08,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Online Partner,29,454.24,11197.02,3293.24,7903.78,0.7059,15.0,4.5,Q4,2024
TX-2024-00198,2026-05-25,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Direct Sales,11,9.86,92.19,21.67,70.52,0.7649,15.0,4.3,Q2,2026
TX-2024-00199,2025-08-18,Europe,France,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Online Partner,1,14627.78,14627.78,9508.06,5119.72,0.35,0.0,4.9,Q3,2025
TX-2024-00200,2024-07-21,Latin America,Brazil,Cloud Services,Storage Nodes,Secure Vault S3,Government,Direct Sales,5959,0.05,283.05,119.18,163.87,0.5789,5.0,4.5,Q3,2024
TX-2024-00201,2025-12-30,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Distributor,2,3433.43,6866.86,4669.46,2197.4,0.32,0.0,4.0,Q4,2025
TX-2024-00202,2025-05-04,North America,Canada,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Online Partner,3,447.41,1275.12,335.55,939.57,0.7368,5.0,5.0,Q2,2025
TX-2024-00203,2025-05-08,Europe,United Kingdom,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Direct Sales,3,194.19,524.31,466.05,58.26,0.1111,10.0,3.6,Q2,2025
TX-2024-00204,2025-11-09,Europe,Italy,Enterprise Solutions,Analytics Tools,InsightEngine Pro,SMB,Direct Sales,6,340.59,1941.36,613.08,1328.28,0.6842,5.0,4.1,Q4,2025
TX-2024-00205,2025-01-17,Asia-Pacific,Singapore,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Direct Sales,13552,0.05,609.84,271.04,338.8,0.5556,10.0,4.0,Q1,2025
TX-2024-00206,2026-03-06,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Direct Sales,2,15034.83,30069.66,19545.28,10524.38,0.35,0.0,5.0,Q1,2026
TX-2024-00207,2024-06-26,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Government,Direct Sales,10,1003.65,9534.67,7226.3,2308.37,0.2421,5.0,4.9,Q2,2024
TX-2024-00208,2025-07-12,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Direct Sales,13,195.01,2408.37,2028.13,380.24,0.1579,5.0,4.2,Q3,2025
TX-2024-00209,2025-06-03,Asia-Pacific,Singapore,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Direct Sales,565,2.44,1240.74,689.3,551.44,0.4444,10.0,4.7,Q2,2025
TX-2024-00210,2026-03-24,North America,United States,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Distributor,14,196.89,2342.99,2205.14,137.85,0.0588,15.0,2.9,Q1,2026
TX-2024-00211,2026-04-16,Europe,United Kingdom,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Distributor,6,874.15,5244.9,2097.96,3146.94,0.6,0.0,4.4,Q2,2026
TX-2024-00212,2025-04-30,Europe,France,Cloud Services,AI Training API,Qwen API Credits,SMB,Distributor,13,9.98,129.74,26.0,103.74,0.7996,0.0,4.3,Q2,2025
TX-2024-00213,2024-10-03,North America,Canada,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Direct Sales,10,456.47,4564.7,1141.2,3423.5,0.75,0.0,5.0,Q4,2024
TX-2024-00214,2024-10-05,Europe,Germany,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Distributor,11122,0.05,528.3,222.44,305.86,0.579,5.0,3.8,Q4,2024
TX-2024-00215,2025-10-21,North America,Canada,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Direct Sales,16,345.91,5534.56,1660.32,3874.24,0.7,0.0,4.6,Q4,2025
TX-2024-00216,2025-09-20,Europe,Italy,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Distributor,1044,2.56,2539.01,1336.32,1202.69,0.4737,5.0,4.0,Q3,2025
TX-2024-00217,2024-05-21,Asia-Pacific,Singapore,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,795,2.43,1835.26,969.9,865.36,0.4715,5.0,4.0,Q2,2024
TX-2024-00218,2025-09-05,North America,Canada,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Distributor,7075,0.05,336.06,141.5,194.56,0.5789,5.0,4.4,Q3,2025
TX-2024-00219,2026-02-25,Asia-Pacific,India,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Direct Sales,15,443.03,6645.45,1661.4,4984.05,0.75,0.0,5.0,Q1,2026
TX-2024-00220,2024-03-29,Asia-Pacific,Japan,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,267,2.56,546.82,341.76,205.06,0.375,20.0,4.8,Q1,2024
TX-2024-00221,2024-03-02,Asia-Pacific,India,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,860,2.43,1880.82,1049.2,831.62,0.4422,10.0,5.0,Q1,2024
TX-2024-00222,2024-07-19,Latin America,Mexico,Cloud Services,AI Training API,Qwen API Credits,Government,Direct Sales,9,10.01,90.09,18.0,72.09,0.8002,0.0,5.0,Q3,2024
TX-2024-00223,2026-05-22,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Online Partner,4,3560.65,13530.47,9684.96,3845.51,0.2842,5.0,4.4,Q2,2026
TX-2024-00224,2024-12-13,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,SMB,Distributor,5,599.02,2545.84,1048.3,1497.54,0.5882,15.0,4.5,Q4,2024
TX-2024-00225,2025-12-22,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Distributor,15,874.05,13110.75,5244.3,7866.45,0.6,0.0,4.2,Q4,2025
TX-2024-00226,2025-02-27,Europe,Italy,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,6,1020.23,6121.38,4407.42,1713.96,0.28,0.0,4.5,Q1,2025
TX-2024-00227,2026-03-17,Asia-Pacific,Japan,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,10,1192.59,11925.9,3577.8,8348.1,0.7,0.0,4.8,Q1,2026
TX-2024-00228,2026-05-05,Europe,France,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Distributor,12,971.72,11660.64,8395.68,3264.96,0.28,0.0,4.6,Q2,2026
TX-2024-00229,2024-01-19,Europe,Italy,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Direct Sales,2,202.87,344.88,324.6,20.28,0.0588,15.0,2.8,Q1,2024
TX-2024-00230,2025-06-03,Asia-Pacific,India,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Direct Sales,16,460.03,7360.48,1840.16,5520.32,0.75,0.0,4.8,Q2,2025
TX-2024-00231,2025-04-29,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Distributor,1,14869.29,13382.36,9665.04,3717.32,0.2778,10.0,5.0,Q2,2025
TX-2024-00232,2024-04-14,Europe,France,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Direct Sales,2,3419.3,6838.6,4650.24,2188.36,0.32,0.0,5.0,Q2,2024
TX-2024-00233,2025-08-27,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Distributor,13,196.55,2555.15,2044.12,511.03,0.2,0.0,3.5,Q3,2025
TX-2024-00234,2024-12-22,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,643,2.53,1626.79,810.18,816.61,0.502,0.0,4.2,Q4,2024
TX-2024-00235,2025-09-25,Europe,Italy,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Distributor,8990,0.05,449.5,179.8,269.7,0.6,0.0,3.8,Q3,2025
TX-2024-00236,2025-11-02,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,5,979.03,4650.39,3524.5,1125.89,0.2421,5.0,4.6,Q4,2025
TX-2024-00237,2024-05-27,North America,Canada,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Online Partner,12,346.04,3944.86,1245.72,2699.14,0.6842,5.0,4.7,Q2,2024
TX-2024-00238,2025-11-18,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Direct Sales,26,849.27,22081.02,8832.46,13248.56,0.6,0.0,4.3,Q4,2025
TX-2024-00239,2024-06-03,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,16,1199.13,19186.08,5755.84,13430.24,0.7,0.0,4.7,Q2,2024
TX-2024-00240,2025-07-02,Latin America,Brazil,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Direct Sales,10,10.29,102.9,20.6,82.3,0.7998,0.0,3.9,Q3,2025
TX-2024-00241,2024-10-04,Europe,United Kingdom,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Online Partner,22,867.02,19074.44,7629.82,11444.62,0.6,0.0,3.7,Q4,2024
TX-2024-00242,2025-02-19,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,2,15297.62,27535.72,19886.9,7648.82,0.2778,10.0,5.0,Q1,2025
TX-2024-00243,2025-03-10,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Government,Online Partner,20,981.1,19622.0,14127.8,5494.2,0.28,0.0,4.6,Q1,2025
TX-2024-00244,2025-10-18,Asia-Pacific,India,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Distributor,12,9.91,118.92,23.76,95.16,0.8002,0.0,4.6,Q4,2025
TX-2024-00245,2025-05-31,Asia-Pacific,Singapore,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Direct Sales,20,9.98,169.66,40.0,129.66,0.7642,15.0,5.0,Q2,2025
TX-2024-00246,2026-05-13,Europe,France,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,24,844.21,18234.94,8104.32,10130.62,0.5556,10.0,4.7,Q2,2026
TX-2024-00247,2025-12-31,Europe,France,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Online Partner,489,2.46,1202.94,601.47,601.47,0.5,0.0,4.7,Q4,2025
TX-2024-00248,2026-04-28,Europe,United Kingdom,Cloud Services,Storage Nodes,Secure Vault S3,Government,Direct Sales,4490,0.05,202.05,89.8,112.25,0.5556,10.0,4.6,Q2,2026
TX-2024-00249,2024-01-22,Asia-Pacific,Australia,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Online Partner,18,197.31,3374.0,2841.3,532.7,0.1579,5.0,3.5,Q1,2024
TX-2024-00250,2025-11-26,Europe,Germany,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Distributor,25,194.1,4852.5,3882.0,970.5,0.2,0.0,3.7,Q4,2025
TX-2024-00251,2025-07-02,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Online Partner,746,2.52,1879.92,939.96,939.96,0.5,0.0,4.0,Q3,2025
TX-2024-00252,2025-01-18,Asia-Pacific,Australia,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,12,872.83,10473.96,4189.56,6284.4,0.6,0.0,3.5,Q1,2025
TX-2024-00253,2025-10-18,Europe,Germany,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Online Partner,14,454.51,6363.14,1590.82,4772.32,0.75,0.0,4.7,Q4,2025
TX-2024-00254,2025-03-26,Asia-Pacific,India,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,8,1198.3,9586.4,2875.92,6710.48,0.7,0.0,4.5,Q1,2025
TX-2024-00255,2024-02-22,Europe,United Kingdom,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,9,1004.15,8585.48,6506.91,2078.57,0.2421,5.0,4.8,Q1,2024
